time_s,id_pu,iq_pu,id_ref_pu,iq_ref_pu,p_pu,q_pu,p_ref_pu,q_ref_pu
0.016440000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016460000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016480000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016500000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016520000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016540000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016560000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016580000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016600000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016620000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016640000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016660000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016680000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016700000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016720000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016740000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016760000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016780000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016800000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016820000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016840000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016860000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016880000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016900000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016920000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016940000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016960000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.016980000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017000000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017020000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017040000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017060000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017080000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017100000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017120000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017140000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017160000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017180000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017200000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017220000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017240000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017260000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017280000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017300000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017320000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017340000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017360000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017380000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017400000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017420000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017440000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017460000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017480000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017500000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017520000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017540000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017560000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017580000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017600000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017620000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017640000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017660000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017680000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017700000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017720000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017740000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017760000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017780000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017800000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017820000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017840000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017860000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017880000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017900000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017920000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017940000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017960000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.017980000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018000000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018020000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018040000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018060000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018080000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018100000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018120000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018140000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018160000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018180000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018200000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018220000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018240000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018260000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018280000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018300000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018320000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018340000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018360000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018380000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018400000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018420000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018440000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018460000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018480000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018500000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018520000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018540000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018560000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018580000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018600000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018620000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018640000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018660000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018680000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018700000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018720000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018740000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018760000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018780000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018800000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018820000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018840000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018860000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018880000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018900000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018920000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018940000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018960000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.018980000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019000000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019020000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019040000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019060000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019080000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019100000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019120000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019140000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019160000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019180000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019200000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019220000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019240000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019260000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019280000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019300000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019320000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019340000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019360000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019380000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019400000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019420000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019440000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019460000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019480000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019500000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019520000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019540000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019560000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019580000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019600000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019620000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019640000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019660000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019680000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019700000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019720000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019740000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019760000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019780000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019800000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019820000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019840000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019860000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019880000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019900000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019920000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019940000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019960000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.019980000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020000000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020020000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020040000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020060000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020080000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020100000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020120000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020140000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020160000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020180000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020200000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020220000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020240000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020260000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020280000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020300000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020320000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020340000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020360000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020380000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020400000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020420000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020440000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020460000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020480000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020500000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020520000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020540000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020560000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020580000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020600000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020620000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020640000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020660000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020680000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020700000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020720000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020740000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020760000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020780000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020800000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020820000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020840000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020860000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020880000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020900000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020920000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020940000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020960000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.020980000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021000000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021020000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021040000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021060000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021080000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021100000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021120000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021140000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021160000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021180000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021200000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021220000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021240000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021260000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021280000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021300000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021320000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021340000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021360000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
0.021380000,0.450000000,-0.100000000,0.450000000,-0.100000000,0.450000000,0.100000000,0.450000000,0.100000000
